Country,Job Role/Specialty,Total HC,Jan 2020 Remainder Gap,Feb 2020 Gap,Mar 2020 Gap,Apr 2020 Gap,May 2020 Gap,Jun 2020 Gap,Shortfall,Status
India,Project Manager-Complex Programs.Cloud Application Migration Svcs,5,0,-2,-4,-7,-5,-4,-22,GAP
India,Project Manager-Complex Programs.Cognitive Bus Decision Support,5,2,2,0,-1,-1,-1,1,GLUT
India,Project Manager-Complex Programs.Cognitive Process Re-engineering,1,0,-1,-1,-1,-1,-1,-5,GAP
India,Project Manager-Complex Programs.Next Gen EA,27,1,1,0,1,1,2,6,GLUT
India,Project Manager-Complex Programs.iX,4,1,1,1,1,1,1,6,GLUT
India,Project Manager-Complex Projects,1,0,0,0,0,0,0,0,GAP
India,Project Manager-Custom Development,1,0,0,0,0,0,0,0,GAP
India,Project Manager-Data Platforms,100,10,10,5,14,17,17,73,GLUT
India,Project Manager-Digital Commerce,20,1,1,1,1,2,2,8,GLUT
India,Project Manager-Google Cloud Modernization,1,0,0,0,0,0,0,0,GAP
India,Project Manager-Google Cloud Solutions,9,0,0,0,1,1,1,3,GLUT
India,Project Manager-Healthcare Life Sciences,,0,-1,-1,-1,-1,-1,-5,GAP
India,Project Manager-IBM Cloud Modernization,11,4,3,3,3,3,3,19,GLUT
India,Project Manager-IBM Cloud Solutions,242,8,6,5,18,22,26,85,GLUT
India,Project Manager-Infrastructure Services,1,0,0,0,0,0,0,0,GAP
India,Project Manager-IoT & Industry 4.0,15,2,1,0,1,1,1,6,GLUT
India,Project Manager-Microsoft,18,2,2,1,4,5,5,19,GLUT
India,Project Manager-Microsoft Applications,3,0,0,0,0,0,0,0,GAP
India,Project Manager-Mobile,7,1,1,1,2,2,2,9,GLUT
India,Project Manager-Mobile CIC,16,0,0,1,2,4,4,11,GLUT
India,Project Manager-Office Management,17,0,-2,-5,-4,-4,-6,-21,GAP
India,Project Manager-Oracle Enterprise Applications,11,1,-1,-3,-1,-1,-3,-8,GAP
India,Project Manager-Oracle Enterprise Applications ADM,46,2,0,0,1,1,2,5,GLUT
India,Project Manager-Process Automation,,0,-1,-1,-1,-1,-1,-5,GAP
India,Project Manager-Red Hat Cloud Modernization,7,1,0,0,1,1,1,4,GLUT
India,Project Manager-SAP,93,-3,-28,-46,-47,-42,-41,-207,GAP
India,Project Manager-SAP ADM,174,3,-1,-11,5,7,12,15,GLUT
India,Project Manager-SAP HANA,16,2,-4,-12,-12,-12,-12,-50,GAP
India,Project Manager-SAP HANA ADM,3,0,-2,-1,0,0,0,-3,GAP
India,Project Manager-Salesforce,12,-2,-1,1,2,2,3,5,GLUT
India,Project Manager-Security & Privacy,4,0,0,0,0,0,0,0,GAP
India,Project Manager-Shared Services,1,0,0,0,0,0,0,0,GAP
India,Project Manager-SuccessFactors,,0,0,0,0,-1,-1,-2,GAP
India,Project Manager-Test Services,297,17,9,7,28,31,38,130,GLUT
India,Project Manager-Universal,1,1,1,1,1,1,1,6,GLUT
India,Project Manager-Workday,,0,0,-1,-3,-3,-3,-10,GAP
India,Project Manager-iX,22,0,-4,-5,0,1,1,-7,GAP
India,Quality Assurance Professional-Application Services,50,4,2,1,2,2,3,14,GLUT
India,Quote to Cash Professional-Contract Management Advisor,9,3,4,4,4,4,5,24,GLUT
India,Quote to Cash Professional-Contract Support,0,0,0,0,0,0,0,0,GAP
India,Recruitment Professional-Campus Relations,0,0,0,0,0,0,0,0,GAP
India,SMS Sales Management Support Professional-SMS SMA Professional,0,0,0,0,0,0,0,0,GAP
India,"Security Architect-Security Strategy, Risk & Compliance Services",,0,-2,-3,-3,-3,-3,-14,GAP
India,Security Consultant-Data & Application Security Services,86,7,6,-3,1,1,1,13,GLUT
India,"Security Consultant-Ent & Tech Security Strategy, Risk & Compliance",,0,0,-1,-1,-1,-1,-4,GAP
India,Security Consultant-Identity & Access Management,207,10,5,-2,15,20,21,69,GLUT
India,Security Consultant-Intelligence & Operations,52,5,5,5,7,7,7,36,GLUT
India,Security Consultant-Risk & Compliance,216,0,-17,-24,-15,-11,-9,-76,GAP
India,Service Coordinator-Change Management,1,0,0,0,0,0,0,0,GAP
India,Service Coordinator-IT Service Management,2,1,1,1,1,1,1,6,GLUT
India,Service Coordinator-Major Incident Management,1,0,0,0,0,0,0,0,GAP
India,Software Architect-Cloud,1,1,1,1,1,1,1,6,GLUT
India,Software Developer-Analytics Solutions Portfolio,1,0,0,0,0,0,0,0,GAP
India,Software Developer-Artificial Intelligence,1,0,0,0,0,0,0,0,GAP
India,Software Developer-Programming/Application Development,1,0,0,0,0,0,0,0,GAP
India,Solution Architect-Cognitive Computing,26,7,5,3,6,8,9,38,GLUT
India,Solution Architect-Delivery Excellence,2,0,0,0,0,0,0,0,GAP
India,Solution Architect-Enterprise Transformation,2,0,-1,-5,-5,-5,-5,-21,GAP
India,Solution Architect-Hybrid Solution,33,3,-3,-2,1,1,1,1,GLUT
India,Solution Architect-Workday,16,0,3,7,8,11,11,40,GLUT
India,Solution Manager-AWS Cloud Solutions,1,0,0,0,1,1,1,3,GLUT
India,Solution Manager-Cloud Solutions,,-1,-1,-1,-1,-1,-1,-6,GAP
India,Solution Manager-Consulting Services,8,1,0,-1,0,0,-1,-1,GAP
India,Solution Manager-IBM Cloud Solutions,40,4,1,0,2,2,2,11,GLUT
India,Solution Representative-SAP,1,0,-2,-2,-2,-2,-2,-10,GAP
India,Strategy Consultant-Cloud Operating Model & Organization,,-2,-2,-2,-2,-2,-2,-12,GAP
India,Strategy Consultant-Cloud Platforms,,-2,-3,-3,-3,-3,-3,-17,GAP
India,Strategy Consultant-Digital Business Strategy,39,16,15,18,18,19,19,105,GLUT
India,Strategy Consultant-Graduate Entry,2,0,-1,-1,0,0,0,-2,GAP
India,Strategy Consultant-Organizational Change SAP,3,0,-1,-3,-3,-4,-4,-15,GAP
India,Strategy Consultant-Strategic Technology Adoption,17,1,2,2,5,5,5,20,GLUT
India,Strategy Consultant-Tech & Data Strategy,14,2,2,5,6,6,7,28,GLUT
India,Supply Chain Management Professional-Supply Chain,1,0,0,0,0,0,0,0,GAP
India,System Database Administrator-Oracle,1,0,1,1,1,1,1,5,GLUT
India,Systems Administrator-UNIX Operating Systems AIX,1,0,0,0,0,0,0,0,GAP
India,Talent Acquisition Enablement Professional-Talent Acquisition Transformation,1,0,0,0,0,0,0,0,GAP
India,Tax Professional-Universal,0,0,0,0,0,0,0,0,GAP
India,Technical Architect-Hybrid IT Application Platform,8,2,2,-1,-1,0,0,2,GLUT
India,Technical Architect-Workday,,0,-1,-1,-1,-1,-1,-5,GAP
India,Technical Consultant-IT Infrastructure & Endpoint Security,1,0,0,0,0,0,0,0,GAP
India,Technical Consultant-IoT & Edge Computing,23,7,6,6,7,8,10,44,GLUT
India,Technical Consultant-zOS,302,9,6,9,29,31,33,117,GLUT
India,Technical Support Professional-AMS,17,1,-19,-25,-26,-11,-9,-89,GAP
India,Technical Team Leader-Mainframe,1,0,0,0,0,0,0,0,GAP
India,Technical Team Leader-SAP ABAP,1,0,0,0,0,0,0,0,GAP
India,Technical Team Leader-Universal,1,0,0,0,1,1,1,3,GLUT
India,Test Specialist-Automation,"1,967",25,-77,-215,-109,-90,-64,-530,GAP
India,Test Specialist-Cloud Applications,31,0,-5,-6,-3,6,6,-2,GAP
India,Test Specialist-Cognitive Computing,4,0,-3,-3,-1,-1,-1,-9,GAP
India,Test Specialist-Custom Applications,442,14,-8,-42,-22,-17,-7,-82,GAP
India,Test Specialist-Data,245,4,-15,-42,-34,-25,-20,-132,GAP
India,Test Specialist-Digital,98,5,3,2,11,14,15,50,GLUT
India,Test Specialist-ERP Packages.SAP,,0,0,0,0,0,0,0,GAP
India,Test Specialist-IoT,3,0,0,0,1,2,2,5,GLUT
India,Test Specialist-Mainframe,100,6,3,-2,3,3,4,17,GLUT
India,Test Specialist-Middleware,116,7,-6,-21,-14,-9,-5,-48,GAP
India,Test Specialist-Packages,55,2,-15,-14,-7,-8,-9,-51,GAP
India,Test Specialist-Performance and Capacity Management,274,6,1,-14,3,18,27,41,GLUT
India,Test Specialist-SAP Automation,69,-3,-16,-25,-21,-22,-19,-106,GAP
India,Test Specialist-SDET,21,0,-3,-14,-14,-14,-14,-59,GAP
India,Test Specialist-Test Management,144,4,-6,-16,-8,-2,0,-28,GAP
India,Test Specialist-Test Management.SAP,10,-1,-4,-11,-15,-17,-28,-76,GAP
India,Test Specialist-Test Quality,94,8,6,8,12,14,16,64,GLUT
India,Transition Manager-IT Transition Services,57,1,-4,-18,-17,-15,-15,-68,GAP
India,Travel & Expense Professional-Delivery & Operations,0,0,0,0,0,0,0,0,GAP
India,Workforce Management Professional-Capacity Management,1,1,1,1,1,1,1,6,GLUT
India,Workforce Management Professional-Performance,2,0,0,0,0,0,0,0,GAP
India,Workforce Management Professional-Staffing,27,2,3,4,6,6,6,27,GLUT
India,Workforce Skills & Analytics Professional-Career & Skills,0,0,0,0,0,0,0,0,GAP
India,Workforce Skills & Analytics Professional-Workforce Management & Reporting,0,0,0,0,0,0,0,0,GAP
Ireland,Application Architect-Microsoft Analytics & Cloud,1,0,0,0,0,0,0,0,GAP
Ireland,Application Developer-Microsoft .NET,1,0,0,0,0,0,0,0,GAP
Ireland,Application Developer-SAP ABAP,0,0,0,0,0,0,0,0,GAP
Ireland,Package Specialist-SAP Basis,1,0,0,0,0,0,0,0,GAP
Ireland,Project Manager-ADM,1,0,0,0,0,0,0,0,GAP
Italy,Application Architect-Custom Development,1,0,0,0,0,0,1,1,GLUT
Italy,Application Architect-Java & Web Technologies,2,0,-1,-1,-6,-6,-10,-24,GAP
Italy,Application Architect-Mobile CIC,1,0,0,0,1,1,1,3,GLUT
Italy,Application Architect-SAP ADM,2,0,-4,-8,-8,-8,-8,-36,GAP
Italy,Application Consultant-EAI,2,0,0,-1,-1,-1,-1,-4,GAP
Italy,Application Database Administrator-DBMS,,0,-1,-1,-1,-1,-1,-5,GAP
Italy,Application Developer-Adobe Experience Manager,,0,0,0,0,0,-2,-2,GAP
Italy,Application Developer-Adobe Marketing Cloud,1,0,0,0,0,0,0,0,GAP
Italy,Application Developer-Cloud Microservices,1,0,0,0,0,0,0,0,GAP
Italy,Application Developer-Cloud Modernization,2,0,0,0,0,0,0,0,GAP
Italy,Application Developer-Cloud User Interface,2,0,0,0,0,0,0,0,GAP
Italy,Application Developer-Cognitive Application Automation,3,0,0,0,0,0,0,0,GAP
Italy,Application Developer-DBMS,2,0,0,0,0,0,0,0,GAP
Italy,Application Developer-DevOps,4,0,0,0,0,0,-2,-2,GAP
Italy,Application Developer-Java & Web Technologies,60,0,-35,-38,-34,-34,-28,-169,GAP
Italy,Application Developer-Java Full Stack,15,0,-1,-1,-1,-1,0,-4,GAP
Italy,Application Developer-Microsoft .NET,1,0,1,1,-3,-5,-6,-12,GAP
Italy,Application Developer-Microsoft Enterprise Mobility,,0,-1,-1,-1,-1,-1,-5,GAP
Italy,Application Developer-Mobile Android,4,0,-1,-1,-1,0,0,-3,GAP
Italy,Application Developer-Mobile CIC,11,0,0,0,0,0,0,0,GAP
Italy,Application Developer-Mobile iOS,5,0,0,0,0,0,0,0,GAP
Italy,Application Developer-Open Source,2,0,0,0,0,0,0,0,GAP
Italy,Application Developer-Order Management,1,0,0,0,0,0,0,0,GAP
Italy,Application Developer-Process Management (BPM),6,0,0,0,0,0,0,0,GAP
Italy,Application Developer-RPA,2,0,0,0,0,0,0,0,GAP
Italy,Application Developer-Red Hat Cloud Microservices,2,0,1,1,2,2,2,8,GLUT
Italy,Application Developer-SAP ABAP,11,-5,-8,-11,-11,-8,-8,-51,GAP
Italy,Application Developer-SAP ABAP HANA,4,0,0,0,0,1,1,2,GLUT
Italy,Application Developer-eCommerce,,0,-1,-2,-2,-2,-2,-9,GAP
Italy,Business Analyst-ADM,3,0,-3,-3,-4,-4,-4,-18,GAP
Italy,Business Transformation Consultant-Industry 4.0,1,0,0,0,0,0,0,0,GAP
Italy,Data Engineer-Business Intelligence,4,0,2,2,3,3,3,13,GLUT
Italy,Data Engineer-Data Integration,7,0,0,1,-1,-1,0,-1,GAP
Italy,Data Engineer-Enterprise Content Management,,0,0,0,0,0,-1,-1,GAP
Italy,Experience Consultant-UX,1,0,0,1,1,1,1,4,GLUT
Italy,Functional Manager-Global Delivery,1,0,0,0,0,0,0,0,GAP
Italy,Infrastructure Specialist-Cloud Application Operations,3,0,-4,-4,-4,-4,-4,-20,GAP
Italy,Infrastructure Specialist-System Administration,2,0,-1,-1,-1,-1,-1,-5,GAP
Italy,Package Specialist-SAP BO Reporting,,0,0,-2,-2,-2,-2,-8,GAP
Italy,Package Specialist-SAP BPC,,0,-1,-1,-1,-1,-1,-5,GAP
Italy,Package Specialist-SAP BW Analytics,4,-2,-2,-2,-3,-3,-3,-15,GAP
Italy,Package Specialist-SAP BW HANA Analytics,1,0,0,0,0,0,0,0,GAP
Italy,Package Specialist-SAP Basis,,0,-1,-2,-2,-2,-2,-9,GAP
Italy,Package Specialist-SAP CRM,,0,-5,-5,-5,-5,-5,-25,GAP
Italy,Package Specialist-SAP FIN CO,1,-1,-3,-4,-3,-3,-3,-17,GAP
Italy,Package Specialist-SAP FIN FI,6,-2,-2,-5,-4,-4,-3,-20,GAP
Italy,Package Specialist-SAP FIN PS,,0,0,0,0,0,0,0,GAP
Italy,Package Specialist-SAP HANA FIN FI,1,0,0,0,0,0,0,0,GAP
Italy,Package Specialist-SAP IS Utilities,11,0,-3,-4,-4,0,0,-11,GAP
Italy,Package Specialist-SAP SCM EWM,1,0,0,0,0,0,1,1,GLUT
Italy,Package Specialist-SAP SCM MM,8,-4,-5,-8,-8,-7,-7,-39,GAP
Italy,Package Specialist-SAP SCM PLM,1,0,0,0,1,1,1,3,GLUT
Italy,Package Specialist-SAP SCM PM,6,-2,-3,-3,-3,-2,-2,-15,GAP
Italy,Package Specialist-SAP SCM PP,1,0,0,0,0,0,0,0,GAP
Italy,Package Specialist-SAP SCM SD,5,0,-2,-5,-5,-5,-5,-22,GAP
Italy,Package Specialist-SAP SCM WMS,2,0,0,0,2,2,2,6,GLUT
Italy,Package Specialist-SAP SRM,,0,0,0,0,0,0,0,GAP
Italy,Project Administrator-Project Support,5,0,-4,-4,-4,-4,-4,-20,GAP
Italy,Project Manager-ADM,1,0,0,0,-3,-3,-3,-9,GAP
Italy,Project Manager-Client Service Center Administration,,0,0,-1,-1,-1,-1,-4,GAP
Italy,Project Manager-SAP ADM,,0,0,0,0,0,0,0,GAP
Italy,Recruitment Professional-Recruiting,0,0,0,0,0,0,0,0,GAP
Italy,Technical Support Professional-AMS,1,0,0,0,0,0,0,0,GAP
Italy,Test Specialist-Automation,1,0,0,0,0,0,0,0,GAP
Italy,Test Specialist-Custom Applications,13,0,-5,-5,-5,-5,-5,-25,GAP
Italy,Test Specialist-Data,6,1,1,1,1,1,1,6,GLUT
Italy,Test Specialist-Test Management,1,0,0,0,0,0,0,0,GAP
Lithuania,Application Architect-Application Automation,,0,0,0,-1,-1,0,-2,GAP
Lithuania,Application Architect-Business Intelligence,1,1,1,1,1,1,1,6,GLUT
Lithuania,Application Architect-Cloud Applications,4,0,0,-1,0,1,1,1,GLUT
Lithuania,Application Architect-Data Platforms,1,0,0,0,0,0,0,0,GAP
Lithuania,Application Architect-Microservices,,0,0,-1,-2,-2,-1,-6,GAP
Lithuania,Application Architect-SAP HANA Development,1,0,0,0,0,0,0,0,GAP
Lithuania,Application Architect-SuccessFactors,1,0,0,0,0,0,0,0,GAP
Lithuania,Application Architect-iX Integration,1,0,0,-1,0,0,1,0,GAP
Lithuania,Application Developer-AWS Cloud Modernization,4,2,2,2,2,2,2,12,GLUT
Lithuania,Application Developer-Asset Optimization,1,0,0,0,0,0,0,0,GAP
Lithuania,Application Developer-Azure Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Lithuania,Application Developer-Cloud Microservices,,0,0,0,-3,-3,-3,-9,GAP
Lithuania,Application Developer-Data & Application Security,3,0,0,0,0,0,0,0,GAP
Lithuania,Application Developer-Experience Back End,2,1,1,1,2,2,2,9,GLUT
Lithuania,Application Developer-Experience Front End,31,7,8,6,10,13,15,59,GLUT
Lithuania,Application Developer-IBM Cloud Microservices,3,0,0,0,0,0,0,0,GAP
Lithuania,Application Developer-IBM Cloud Modernization,13,6,6,6,8,10,10,46,GLUT
Lithuania,Application Developer-Java & Web Technologies,33,-1,-3,-2,1,2,6,3,GLUT
Lithuania,Application Developer-Java.Core,1,0,0,0,0,0,0,0,GAP
Lithuania,Application Developer-Microservices,8,-1,-1,-1,2,5,5,9,GLUT
Lithuania,Application Developer-SAP ABAP,,-1,-1,0,0,0,0,-2,GAP
Lithuania,Application Developer-SAP ABAP HANA,1,0,0,0,0,0,1,1,GLUT
Lithuania,Application Developer-SAP Enterprise Integration,,0,0,0,-1,-1,-1,-3,GAP
Lithuania,Business Analyst-ADM,1,0,0,0,1,1,1,3,GLUT
Lithuania,Business Transformation Consultant-Cognos Analytics,1,1,1,1,1,1,1,6,GLUT
Lithuania,Business Transformation Consultant-Data Analytics,,-1,-1,-1,-1,0,0,-4,GAP
Lithuania,Data Engineer-Big Data,7,0,0,1,2,2,2,7,GLUT
Lithuania,Data Engineer-Business Intelligence,14,9,8,8,8,8,9,50,GLUT
Lithuania,Data Engineer-Data Modeling,,0,-1,-1,-1,-1,-1,-5,GAP
Lithuania,Data Scientist-Advanced Analytics,1,0,-1,-2,-4,-3,-1,-11,GAP
Lithuania,Data Scientist-Artificial Intelligence,8,5,5,5,5,5,5,30,GLUT
Lithuania,Package Consultant-Microsoft Business Applications,1,1,1,1,1,1,1,6,GLUT
Lithuania,Package Consultant-SAP BW HANA Analytics,1,0,0,0,0,0,0,0,GAP
Lithuania,Package Consultant-SAP HANA FIN FI,7,-1,-1,0,0,0,2,0,GAP
Lithuania,Package Consultant-SAP HANA FIN PS,1,0,0,0,1,1,1,3,GLUT
Lithuania,Package Consultant-SAP HANA SCM MM,5,1,1,1,1,1,1,6,GLUT
Lithuania,Package Consultant-SAP HANA SCM PM,1,0,0,0,0,0,0,0,GAP
Lithuania,Package Consultant-SAP HANA SCM SD,13,0,0,0,0,1,1,2,GLUT
Lithuania,Package Consultant-SAP SCM APO,3,0,0,0,0,0,0,0,GAP
Lithuania,Package Consultant-SuccessFactors,4,3,3,3,3,3,3,18,GLUT
Lithuania,Package Specialist-SAP BW HANA Analytics,1,0,0,0,0,0,0,0,GAP
Lithuania,Package Specialist-SAP FIN FI,1,0,0,0,0,0,0,0,GAP
Lithuania,Package Specialist-SAP HANA FIN FI,0,0,-1,-1,0,0,0,-2,GAP
Lithuania,Package Specialist-SAP SCM MM,1,0,0,0,0,0,0,0,GAP
Lithuania,Package Specialist-SAP SCM SD,2,0,1,1,1,1,1,5,GLUT
Lithuania,Project Administrator-Project Support,0,0,0,0,0,0,0,0,GAP
Lithuania,Project Manager-ADM,3,0,-1,0,0,0,0,-1,GAP
Lithuania,Project Manager-Cognitive & Analytics,2,1,1,-3,-5,-4,-1,-11,GAP
Lithuania,Project Manager-IBM Cloud Modernization,1,0,0,0,1,1,1,3,GLUT
Lithuania,Project Manager-Office Management,6,0,0,-1,-1,-1,0,-3,GAP
Lithuania,Project Manager-SAP,,-1,-1,0,0,0,0,-2,GAP
Lithuania,Project Manager-SAP ADM,1,0,0,0,0,0,0,0,GAP
Lithuania,Project Manager-SAP HANA,2,0,0,0,0,1,1,2,GLUT
Lithuania,Project Manager-iX,2,1,1,1,2,2,2,9,GLUT
Lithuania,Solution Architect-Cognitive Computing,1,0,0,-2,-2,-2,0,-6,GAP
Lithuania,Technical Support Professional-AMS,0,0,0,0,0,0,0,0,GAP
Lithuania,Test Specialist-Automation,11,2,0,0,2,2,3,9,GLUT
Lithuania,Test Specialist-Cloud Applications,1,0,0,0,0,0,0,0,GAP
Lithuania,Test Specialist-Custom Applications,1,0,0,0,0,0,0,0,GAP
Lithuania,Workforce Management Professional-Staffing,0,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-AWS Cloud Microservices,2,0,1,1,1,1,1,5,GLUT
Mexico,Application Architect-AWS Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Azure Cloud Microservices,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Business Intelligence,2,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Business Process Automation,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Cloud Applications,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Connected Solutions & IoT,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Custom Development,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-DBMS,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Data Platforms,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Digital Commerce,1,0,0,1,1,1,1,4,GLUT
Mexico,Application Architect-IBM Cloud Microservices,3,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Java & Web Technologies,3,0,0,-1,-2,-1,-1,-5,GAP
Mexico,Application Architect-Microsoft .NET,,0,0,0,-1,-1,-1,-3,GAP
Mexico,Application Architect-Portals,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Process Management (BPM),5,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Red Hat Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-SAP ADM,2,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-SAP Basis,4,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-SAP HANA Development,2,0,0,0,0,0,0,0,GAP
Mexico,Application Architect-Salesforce,,0,-1,-1,-1,-1,-1,-5,GAP
Mexico,Application Architect-iX Integration,1,0,0,0,0,1,1,2,GLUT
Mexico,Application Consultant-AWS Cloud Migration,1,0,0,0,0,0,0,0,GAP
Mexico,Application Consultant-Azure Cloud Migration,0,0,0,0,0,0,0,0,GAP
Mexico,Application Consultant-DevOps,3,0,0,0,0,0,0,0,GAP
Mexico,Application Consultant-Mobile,2,0,0,0,0,0,0,0,GAP
Mexico,Application Consultant-Red Hat Cloud Migration,1,0,0,0,0,0,0,0,GAP
Mexico,Application Consultant-Red Hat Cloud Modernization,1,0,0,0,0,0,0,0,GAP
Mexico,Application Database Administrator-DBMS,11,0,0,0,1,2,2,5,GLUT
Mexico,Application Database Administrator-Oracle Enterprise Applications,2,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-AWS Cloud Microservices,2,0,0,2,2,2,2,8,GLUT
Mexico,Application Developer-AWS Cloud Migration,1,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-AWS Cloud Modernization,24,0,0,0,2,6,8,16,GLUT
Mexico,Application Developer-AWS Cloud User Interface,3,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-Adobe Marketing Cloud,,0,0,-1,-1,-1,-1,-4,GAP
Mexico,Application Developer-Alibaba Cloud User Interface,1,0,0,1,1,1,1,4,GLUT
Mexico,Application Developer-Azure Cloud User Interface,1,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-Blockchain,1,0,0,-1,-1,-1,-1,-4,GAP
Mexico,Application Developer-C#.NET,,0,-1,-1,-1,-1,-1,-5,GAP
Mexico,Application Developer-Cloud Microservices,,0,-2,-2,-2,-2,-2,-10,GAP
Mexico,Application Developer-Cognitive Application Automation,1,1,-1,-1,1,1,1,2,GLUT
Mexico,Application Developer-DBMS,7,0,0,2,2,2,2,8,GLUT
Mexico,Application Developer-DevOps,2,0,-2,-3,-4,-4,-4,-17,GAP
Mexico,Application Developer-EAI,10,0,0,1,1,1,1,4,GLUT
Mexico,Application Developer-Enterprise Platforms,1,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-Experience Back End,5,0,0,0,1,1,1,3,GLUT
Mexico,Application Developer-Experience Front End,13,0,-1,-1,1,1,1,1,GLUT
Mexico,Application Developer-IBM Cloud Modernization,3,1,1,1,1,1,2,7,GLUT
Mexico,Application Developer-Industry Packages,5,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-Java & Web Technologies,141,0,-11,-17,-21,-21,-15,-85,GAP
Mexico,Application Developer-Java Full Stack,59,-1,4,5,9,10,10,37,GLUT
Mexico,Application Developer-Microsoft .NET,23,0,-1,-1,-1,-1,-1,-5,GAP
Mexico,Application Developer-Microsoft Business Applications,1,0,0,1,1,1,1,4,GLUT
Mexico,Application Developer-Microsoft Collaboration,1,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-Mobile,8,0,0,1,1,1,1,4,GLUT
Mexico,Application Developer-Mobile Android,2,0,0,0,1,1,1,3,GLUT
Mexico,Application Developer-Mobile CIC,2,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-Mobile iOS,5,0,-1,-1,0,0,0,-2,GAP
Mexico,Application Developer-Open Source,16,1,1,1,1,1,2,7,GLUT
Mexico,Application Developer-Oracle eBS,3,0,-2,-2,-1,-1,-1,-7,GAP
Mexico,Application Developer-Process Management (BPM),40,1,1,1,1,3,4,11,GLUT
Mexico,Application Developer-RPA,5,0,0,1,1,1,1,4,GLUT
Mexico,Application Developer-Red Hat Cloud Microservices,1,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-Red Hat Cloud Migration,2,0,0,0,1,1,1,3,GLUT
Mexico,Application Developer-Red Hat Cloud Modernization,9,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-SAP ABAP,51,0,3,3,4,4,8,22,GLUT
Mexico,Application Developer-SAP ABAP HANA,2,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-SAP Enterprise Integration,2,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-SAP NextGen UX & Mobile,3,0,0,0,0,0,0,0,GAP
Mexico,Application Developer-System i,15,0,-1,-2,-2,-2,-2,-9,GAP
Mexico,Application Developer-Web Content Management,9,4,5,5,5,5,5,29,GLUT
Mexico,Application Developer-zOS,28,0,1,-35,-33,-33,-31,-131,GAP
Mexico,Business Advisor-Workforce Management,0,0,0,0,0,0,0,0,GAP
Mexico,Business Analyst-ADM,48,0,-5,-11,-12,-11,-7,-46,GAP
Mexico,Business Operations Professional-Local,1,0,0,0,0,0,0,0,GAP
Mexico,Business Operations Professional-Services,1,0,0,0,0,0,1,1,GLUT
Mexico,Business Sales & Delivery Executive-ADM Innovation,1,0,0,0,0,0,0,0,GAP
Mexico,Business Sales & Delivery Executive-Process Management (BPM),1,0,0,0,0,0,0,0,GAP
Mexico,Business Sales & Delivery Executive-SAP,2,0,0,0,0,0,0,0,GAP
Mexico,Business Transformation Consultant-Banking,2,0,0,0,0,0,0,0,GAP
Mexico,Business Transformation Consultant-Big Data,1,0,0,0,0,0,0,0,GAP
Mexico,Business Transformation Consultant-Business Intelligence,6,0,0,0,0,0,1,1,GLUT
Mexico,Business Transformation Consultant-Business Process Automation,2,0,0,0,0,1,1,2,GLUT
Mexico,Business Transformation Consultant-Capital Markets,1,0,0,0,1,1,1,3,GLUT
Mexico,Business Transformation Consultant-Cognitive Computing,3,0,0,0,0,0,0,0,GAP
Mexico,Business Transformation Consultant-Data Analytics,1,0,0,0,0,0,1,1,GLUT
Mexico,Business Transformation Consultant-Digital Change,4,0,0,0,0,0,0,0,GAP
Mexico,Business Transformation Consultant-Digital Commerce,3,1,1,1,1,1,1,6,GLUT
Mexico,Business Transformation Consultant-IT Metrics SLA & KPI,2,0,0,0,0,0,0,0,GAP
Mexico,Business Transformation Consultant-Industry 4.0,2,0,0,0,0,0,0,0,GAP
Mexico,Business Transformation Consultant-Insurance,1,0,0,0,0,0,0,0,GAP
Mexico,Business Transformation Consultant-Process Management (BPM),11,0,0,0,0,0,1,1,GLUT
